DEMANDA,TIPO DEMANDA,MÓDULO,MANUAL,DATA LINKAGEM,CAPITULO,MONTADORA,VERSÃO
44804,NOVA,SIMPLO,SINCRO - POLY-V,25/09/2024,1959,,2024/3
44800,NOVA,SIMPLO,SINCRO - POLY-V,25/09/2024,1960,,2024/3
38488,NOVA,SIMPLO,SINCRO - POLY-V,25/09/2024,1961,,2024/3
36871,NOVA,SIMPLO,SINCRO - POLY-V,25/09/2024,1962,,2024/3
43007,NOVA,SIMPLO,SINCRO - POLY-V,25/09/2024,1963,,2024/3
43006,NOVA,SIMPLO,SINCRO - POLY-V,25/09/2024,1964,,2024/3
45391,NOVA,SIMPLO,REVISA CAR,25/09/2024,651,,2024/3
45392,NOVA,SIMPLO,REVISA CAR,25/09/2024,652,,2024/3
45393,NOVA,SIMPLO,REVISA CAR,25/09/2024,653,,2024/3
45399,NOVA,SIMPLO,REVISA CAR,25/09/2024,654,,2024/3
45395,NOVA,SIMPLO,REVISA CAR,25/09/2024,655,,2024/3
45396,NOVA,SIMPLO,REVISA CAR,25/09/2024,656,,2024/3
45382,CORREÇÃO,SIMPLO,DIESEL,25/09/2024,236,,2024/3
45418,UPGRADE,SIMPLO,SINCRO - CORRENTES,25/09/2024,1395,,2024/3
45419,CORREÇÃO,SIMPLO,MOTORES - LINHA LEVE,25/09/2024,549,,2024/3
42817,NOVA,SIMPLO,MT PRO,25/09/2024,304,,2024/3
42822,NOVA,SIMPLO,PICO SCOPE,25/09/2024,644,,2024/3
44815,NOVA,SIMPLO,SINCRO - POLY-V,25/09/2024,1965,,2024/3
26632,NOVA,SIMPLO,CÂMBIO,25/09/2024,191,,2024/3
43792,NOVA,SIMPLO,CÂMBIO,25/09/2024,192,,2024/3
44984,NOVA,SIMPLO,INJEÇÃO,25/09/2024,2162,,2024/3
43862,UPGRADE,SIMPLO,ELECTRA,24/09/2024,68,,2024/3
43984,UPGRADE,SIMPLO,ELECTRA,24/09/2024,62,,2024/3
44167,UPGRADE,SIMPLO,ELECTRA,24/09/2024,191,,2024/3
41592,NOVA,SIMPLO,MOTORES - LINHA LEVE,24/09/2024,1511,,2024/3
45330,CORREÇÃO,SIMPLO,ELECTRA,24/09/2024,247,,2024/3
45310,UPGRADE,SIMPLO,ELECTRA,24/09/2024,223,,2024/3
45346,UPGRADE,SIMPLO,ELECTRA TRUCK,24/09/2024,175,,2024/3
42066,NOVA,SIMPLO,MOTORES - LINHA LEVE,24/09/2024,1512,,2024/3
42067,NOVA,SIMPLO,MOTORES - LINHA LEVE,24/09/2024,1513,,2024/3
42122,UPGRADE,SIMPLO,ELECTRA TRUCK,24/09/2024,181,,2024/3
45111,UPGRADE,SIMPLO,ELECTRA TRUCK,24/09/2024,145,,2024/3
45352,UPGRADE,SIMPLO,DIESEL,24/09/2024,402,,2024/3
42068,NOVA,SIMPLO,MOTORES - LINHA LEVE,24/09/2024,1514,,2024/3
42069,NOVA,SIMPLO,MOTORES - LINHA LEVE,24/09/2024,1515,,2024/3
44587,UPGRADE,SIMPLO,INJEÇÃO,24/09/2024,1533,,2024/3
44874,CORREÇÃO,SIMPLO,LUBRITEC,24/09/2024,5351,,2024/3
45402,CORREÇÃO,SIMPLO,MOTORES - LINHA LEVE,24/09/2024,414,,2024/3
44921,CORREÇÃO,SIMPLO,CÓDIGO DE FALHAS,24/09/2024,414,,2024/3
45366,NOVA,SIMPLO,REVISA CAR,24/09/2024,646,,2024/3
45368,NOVA,SIMPLO,REVISA CAR,24/09/2024,647,,2024/3
44769,CORREÇÃO,SIMPLO,SINCRO - POLY-V,24/09/2024,1852,,2024/3
45369,NOVA,SIMPLO,REVISA CAR,24/09/2024,648,,2024/3
45372,NOVA,SIMPLO,REVISA CAR,24/09/2024,649,,2024/3
45373,NOVA,SIMPLO,REVISA CAR,24/09/2024,650,,2024/3
44180,NOVA,SIMPLO,LUBRITEC,24/09/2024,5744,,2024/3
44184,NOVA,SIMPLO,LUBRITEC,24/09/2024,5745,,2024/3
44186,NOVA,SIMPLO,LUBRITEC,24/09/2024,5746,,2024/3
44200,NOVA,SIMPLO,LUBRITEC,24/09/2024,5747,,2024/3
44117,NOVA,SIMPLO,LUBRITEC,24/09/2024,5748,,2024/3
44197,NOVA,SIMPLO,LUBRITEC,24/09/2024,5749,,2024/3
45014,UPGRADE,SIMPLO,INJEÇÃO,24/09/2024,1222,,2024/3
45015,UPGRADE,SIMPLO,INJEÇÃO,24/09/2024,1021,,2024/3
44744,NOVA,SIMPLO,MOTORES - LINHA LEVE,23/09/2024,1505,,2024/3
44746,NOVA,SIMPLO,MOTORES - LINHA LEVE,23/09/2024,1506,,2024/3
44748,NOVA,SIMPLO,MOTORES - LINHA LEVE,23/09/2024,1507,,2024/3
44807,NOVA,SIMPLO,MOTORES - LINHA LEVE,23/09/2024,1508,,2024/3
42870,NOVA,SIMPLO,MOTORES - LINHA LEVE,23/09/2024,1509,,2024/3
41154,NOVA,SIMPLO,MOTORES - LINHA LEVE,23/09/2024,1510,,2024/3
42142,UPGRADE,SIMPLO,ELECTRA,23/09/2024,210,,2024/3
45285,NOVA,SIMPLO,REVISA CAR,23/09/2024,642,,2024/3
45319,NOVA,SIMPLO,REVISA CAR,23/09/2024,643,,2024/3
42142,NOVA,SIMPLO,CÂMBIO,23/09/2024,190,,2024/3
43452,UPGRADE,SIMPLO,ELECTRA,23/09/2024,184,,2024/3
43452,UPGRADE,SIMPLO,ELECTRA TRUCK,23/09/2024,169,,2024/3
45367,NOVA,SIMPLO,REVISA CAR,23/09/2024,644,,2024/3
45370,NOVA,SIMPLO,REVISA CAR,23/09/2024,645,,2024/3
43560,UPGRADE,SIMPLO,ELECTRA,23/09/2024,191,,2024/3
44245,NOVA,SIMPLO,MT PRO,23/09/2024,303,,2024/3
44245,NOVA,SIMPLO,MT PRO,23/09/2024,303,,2024/3
43684,UPGRADE,SIMPLO,ELECTRA,23/09/2024,21,,2024/3
45052,NOVA,SIMPLO,INJEÇÃO,23/09/2024,2161,,2024/3
43196,NOVA,SIMPLO,CLIMA CAR,20/09/2024,1152,,2024/3
43196,NOVA,SIMPLO,CLIMA CAR,20/09/2024,1153,,2024/3
43196,NOVA,SIMPLO,CLIMA CAR,20/09/2024,1154,,2024/3
43196,NOVA,SIMPLO,CLIMA CAR,20/09/2024,1155,,2024/3
45283,NOVA,SIMPLO,REVISA CAR,20/09/2024,633,,2024/3
45303,NOVA,SIMPLO,REVISA CAR,20/09/2024,634,,2024/3
45312,NOVA,SIMPLO,REVISA CAR,20/09/2024,635,,2024/3
45313,NOVA,SIMPLO,REVISA CAR,20/09/2024,636,,2024/3
45314,NOVA,SIMPLO,REVISA CAR,20/09/2024,637,,2024/3
45318,NOVA,SIMPLO,REVISA CAR,20/09/2024,638,,2024/3
45320,NOVA,SIMPLO,REVISA CAR,20/09/2024,639,,2024/3
45274,UPGRADE,SIMPLO,DIESEL,20/09/2024,341,,2024/3
45275,UPGRADE,SIMPLO,DIESEL,20/09/2024,361,,2024/3
45276,UPGRADE,SIMPLO,DIESEL,20/09/2024,366,,2024/3
45315,NOVA,SIMPLO,REVISA CAR,20/09/2024,640,,2024/3
45317,NOVA,SIMPLO,REVISA CAR,20/09/2024,641,,2024/3
44174,NOVA,SIMPLO,LUBRITEC,20/09/2024,5740,,2024/3
44179,NOVA,SIMPLO,LUBRITEC,20/09/2024,5741,,2024/3
44185,NOVA,SIMPLO,LUBRITEC,20/09/2024,5742,,2024/3
44198,NOVA,SIMPLO,LUBRITEC,20/09/2024,5743,,2024/3
43435,UPGRADE,SIMPLO,INJEÇÃO,20/09/2024,1354,,2024/3
43608,UPGRADE,SIMPLO,INJEÇÃO,20/09/2024,1507,,2024/3
44228,NOVA,SIMPLO,MT PRO,20/09/2024,302,,2024/3
45335,UPGRADE,SIMPLO,INJEÇÃO,20/09/2024,2082,,2024/3
45002,NOVA,SIMPLO,MOTORES - LINHA LEVE,20/09/2024,1503,,2024/3
44771,NOVA,SIMPLO,MOTORES - LINHA LEVE,20/09/2024,1504,,2024/3
45185,UPGRADE,SIMPLO,INJEÇÃO,20/09/2024,450,,2024/3
44308,UPGRADE,SIMPLO,LOCAR,20/09/2024,931,,2024/3
45326,NOVA,SIMPLO,PICO SCOPE,20/09/2024,643,,2024/3
44331,UPGRADE,SIMPLO,MOTORES - LINHA LEVE,19/09/2024,819,,2024/3
44397,UPGRADE,SIMPLO,MOTORES - LINHA LEVE,19/09/2024,1422,,2024/3
44862,UPGRADE,SIMPLO,MOTORES - LINHA LEVE,19/09/2024,310,,2024/3
45316,NOVA,SIMPLO,REVISA CAR,19/09/2024,630,,2024/3
45286,NOVA,SIMPLO,REVISA CAR,19/09/2024,631,,2024/3
45304,NOVA,SIMPLO,REVISA CAR,19/09/2024,632,,2024/3
44148,NOVA,SIMPLO,MT PRO,19/09/2024,301,,2024/3
42962,NOVA,SIMPLO,ELECTRA TRUCK,19/09/2024,189,,2024/3
43892,UPGRADE,SIMPLO,CÂMBIO,19/09/2024,186,,2024/3
43892,UPGRADE,SIMPLO,CÂMBIO,19/09/2024,189,,2024/3
42376,UPGRADE,SIMPLO,CLIMA CAR,19/09/2024,849,,2024/3
42376,UPGRADE,SIMPLO,CLIMA TRUCK,19/09/2024,124,,2024/3
42705,UPGRADE,SIMPLO,CLIMA CAR,19/09/2024,827,,2024/3
43568,UPGRADE,SIMPLO,CLIMA CAR,19/09/2024,940,,2024/3
43854,UPGRADE,SIMPLO,CLIMA CAR,19/09/2024,975,,2024/3
44951,UPGRADE,SIMPLO,CLIMA CAR,19/09/2024,881,,2024/3
45203,UPGRADE,SIMPLO,CLIMA CAR,19/09/2024,909,,2024/3
44840,NOVA,HIBRIDOS,H&E - REVISA CAR,18/09/2024,26A,,2024/2 H&E
45331,CORREÇÃO,SIMPLO,DIESEL,18/09/2024,303,,2024/3
45338,CORREÇÃO,SIMPLO,ABS/ASR/ESP,18/09/2024,640,,2024/3
44841,NOVA,HIBRIDOS,H&E - REVISA CAR,18/09/2024,27A,,2024/2 H&E
45170,NOVA,HIBRIDOS,H&E - REVISA CAR,18/09/2024,28A,,2024/2 H&E
43882,UPGRADE,SIMPLO,ABS/ASR/ESP,18/09/2024,947,,2024/3
44260,UPGRADE,SIMPLO,ABS/ASR/ESP,18/09/2024,784,,2024/3
44954,UPGRADE,SIMPLO,ABS/ASR/ESP,18/09/2024,723,,2024/3
44953,UPGRADE,SIMPLO,CÂMBIO,18/09/2024,170,,2024/3
39038,UPGRADE,SIMPLO,SINCRO - CORRENTES,18/09/2024,842,,2024/3
44145,UPGRADE,SIMPLO,SINCRO - CORRENTES,18/09/2024,1805,,2024/3
44906,NOVA,HIBRIDOS,H&E - REVISA CAR,18/09/2024,29A,,2024/2 H&E
45273,NOVA,HIBRIDOS,H&E - REVISA CAR,18/09/2024,30A,,2024/2 H&E
39417,UPGRADE,SIMPLO,MOTORES - LINHA PESADA,18/09/2024,214,,2024/3
43860,UPGRADE,SIMPLO,CLIMA TRUCK,18/09/2024,122,,2024/3
43993,UPGRADE,SIMPLO,MOTORES - LINHA LEVE,18/09/2024,10,,2024/3
44048,UPGRADE,SIMPLO,MOTORES - LINHA LEVE,18/09/2024,835,,2024/3
45270,NOVA,SIMPLO,REVISA CAR,18/09/2024,628,,2024/3
45282,NOVA,SIMPLO,REVISA CAR,18/09/2024,629,,2024/3
44265,UPGRADE,SIMPLO,MOTORES - LINHA LEVE,18/09/2024,932,,2024/3
44955,NOVA,SIMPLO,ARLA,17/09/2024,18,,2024/3
44957,NOVA,SIMPLO,ARLA,17/09/2024,19,,2024/3
44022,NOVA,SIMPLO,PICO SCOPE,17/09/2024,641,,2024/3
45249,CORREÇÃO,SIMPLO,REVISA CAR,17/09/2024,77,,2024/3
43962,NOVA,SIMPLO,SCOPE TRUCK (PICO SCOPE),17/09/2024,642,,2024/3
45250,CORREÇÃO,SIMPLO,REVISA CAR,17/09/2024,78,,2024/3
45251,CORREÇÃO,SIMPLO,REVISA CAR,17/09/2024,79,,2024/3
45272,NOVA,SIMPLO,REVISA CAR,17/09/2024,626,,2024/3
45284,NOVA,SIMPLO,REVISA CAR,17/09/2024,627,,2024/3
44128,NOVA,SIMPLO,LUBRITEC,17/09/2024,5734,,2024/3
44165,NOVA,SIMPLO,LUBRITEC,17/09/2024,5735,,2024/3
44166,NOVA,SIMPLO,LUBRITEC,17/09/2024,5736,,2024/3
44178,NOVA,SIMPLO,LUBRITEC,17/09/2024,5737,,2024/3
45309,NOVA,SIMPLO,LUBRITEC,17/09/2024,5738,,2024/3
45207,CORREÇÃO,SIMPLO,INJEÇÃO,17/09/2024,1102,,2024/3
45202,UPGRADE,SIMPLO,INJEÇÃO,17/09/2024,1581,,2024/3
44029,NOVA,SIMPLO,MT PRO,17/09/2024,299,,2024/3
43974,UPGRADE,SIMPLO,ELECTRA,17/09/2024,189,,2024/3
43055,NOVA,SIMPLO,MT PRO,17/09/2024,300,,2024/3
43055,NOVA,SIMPLO,SCOPE TRUCK (MT PRO),17/09/2024,300,,2024/3
44199,NOVA,SIMPLO,LUBRITEC,17/09/2024,5739,,2024/3
45004,NOVA,SIMPLO,SINCRO - POLY-V,17/09/2024,1950,,2024/3
45311,CORREÇÃO,SIMPLO,INJEÇÃO,17/09/2024,1257,,2024/3
45281,CORREÇÃO,SIMPLO,MOTORES - LINHA PESADA,16/09/2024,1105,,2024/3
32951,NOVA,SIMPLO,INJEÇÃO,16/09/2024,2156,,2024/3
34972,NOVA,SIMPLO,INJEÇÃO,16/09/2024,2157,,2024/3
45017,NOVA,SIMPLO,INJEÇÃO,16/09/2024,2158,,2024/3
45263,CORREÇÃO,SIMPLO,PICO SCOPE,16/09/2024,445,,2024/3
45263,CORREÇÃO,SIMPLO,SCOPE TRUCK (PICO SCOPE),16/09/2024,445,,2024/3
41599,UPGRADE,SIMPLO,PICO SCOPE,16/09/2024,517,,2024/3
41950,UPGRADE,SIMPLO,PICO SCOPE,16/09/2024,74,,2024/3
37277,NOVA,SIMPLO,INJEÇÃO,16/09/2024,2159,,2024/3
37278,NOVA,SIMPLO,INJEÇÃO,16/09/2024,2160,,2024/3
45087,NOVA,SIMPLO,SINCRO - POLY-V,16/09/2024,1949,,2024/3
45264,CORREÇÃO,SIMPLO,MT PRO,16/09/2024,104,,2024/3
45264,CORREÇÃO,SIMPLO,SCOPE TRUCK (MT PRO),16/09/2024,104,,2024/3
42054,NOVA,SIMPLO,MT PRO,16/09/2024,296,,2024/3
43215,NOVA,SIMPLO,MT PRO,16/09/2024,297,,2024/3
44021,NOVA,SIMPLO,MT PRO,16/09/2024,298,,2024/3
44239,UPGRADE,SIMPLO,DIESEL,16/09/2024,274,,2024/3
45298,CORREÇÃO,SIMPLO,DIESEL,16/09/2024,342,,2024/3
45299,CORREÇÃO,SIMPLO,DIESEL,16/09/2024,343,,2024/3
45247,CORREÇÃO,SIMPLO,REVISA CAR,16/09/2024,75,,2024/3
45248,CORREÇÃO,SIMPLO,REVISA CAR,16/09/2024,76,,2024/3
45294,CORREÇÃO,SIMPLO,MOTORES - LINHA LEVE,16/09/2024,690,,2024/3
45256,CORREÇÃO,SIMPLO,LUBRITEC,13/09/2024,2514,,2024/3
45026,UPGRADE,SIMPLO,INJEÇÃO,13/09/2024,1307,,2024/3
45029,UPGRADE,SIMPLO,INJEÇÃO,13/09/2024,1308,,2024/3
45030,UPGRADE,SIMPLO,INJEÇÃO,13/09/2024,1345,,2024/3
45049,UPGRADE,SIMPLO,INJEÇÃO,13/09/2024,1666,,2024/3
45051,UPGRADE,SIMPLO,INJEÇÃO,13/09/2024,1279,,2024/3
45075,UPGRADE,SIMPLO,INJEÇÃO,13/09/2024,512,,2024/3
45076,UPGRADE,SIMPLO,INJEÇÃO,13/09/2024,1355,,2024/3
45242,CORREÇÃO,SIMPLO,REVISA CAR,13/09/2024,70,,2024/3
45244,CORREÇÃO,SIMPLO,REVISA CAR,13/09/2024,72,,2024/3
44396,UPGRADE,SIMPLO,INJEÇÃO,13/09/2024,1658,,2024/3
43891,UPGRADE,SIMPLO,DIESEL,13/09/2024,214,,2024/3
43896,UPGRADE,SIMPLO,DIESEL,13/09/2024,391,,2024/3
43925,UPGRADE,SIMPLO,DIESEL,13/09/2024,397,,2024/3
44926,NOVA,SIMPLO,REVISA CAR,13/09/2024,622,,2024/3
44933,NOVA,SIMPLO,REVISA CAR,13/09/2024,623,,2024/3
45121,NOVA,SIMPLO,REVISA CAR,13/09/2024,624,,2024/3
45268,NOVA,SIMPLO,REVISA CAR,13/09/2024,625,,2024/3
43928,UPGRADE,SIMPLO,DIESEL,13/09/2024,212,,2024/3
45265,NOVA,SIMPLO,LUBRITEC,13/09/2024,5727,,2024/3
45259,NOVA,SIMPLO,LUBRITEC,13/09/2024,5728,,2024/3
44780,NOVA,SIMPLO,LUBRITEC,13/09/2024,5729,,2024/3
43937,UPGRADE,SIMPLO,DIESEL,13/09/2024,399,,2024/3
45020,UPGRADE,SIMPLO,INJEÇÃO,13/09/2024,1404,,2024/3
44844,NOVA,SIMPLO,LUBRITEC,13/09/2024,5730,,2024/3
44884,NOVA,SIMPLO,LUBRITEC,13/09/2024,5731,,2024/3
45190,NOVA,SIMPLO,LUBRITEC,13/09/2024,5732,,2024/3
45173,CORREÇÃO,SIMPLO,INJEÇÃO,13/09/2024,1640,,2024/3
45240,NOVA,SIMPLO,LUBRITEC,13/09/2024,5733,,2024/3
42991,NOVA,SIMPLO,MT PRO,13/09/2024,295,,2024/3
42991,NOVA,SIMPLO,SCOPE TRUCK (MT PRO),13/09/2024,295,,2024/3
45245,CORREÇÃO,SIMPLO,REVISA CAR,13/09/2024,73,,2024/3
45246,CORREÇÃO,SIMPLO,REVISA CAR,13/09/2024,74,,2024/3
45280,CORREÇÃO,SIMPLO,PICO SCOPE,13/09/2024,504,,2024/3
33743,NOVA,SIMPLO,ELECTRA,12/09/2024,284,,2024/3
44972,UPGRADE,SIMPLO,INJEÇÃO,12/09/2024,1049,,2024/3
39479,NOVA,SIMPLO,ELECTRA,12/09/2024,285,,2024/3
44441,CORREÇÃO,SIMPLO,REVISA CAR,12/09/2024,318,,2024/3
44443,CORREÇÃO,SIMPLO,REVISA CAR,12/09/2024,320,,2024/3
44445,CORREÇÃO,SIMPLO,REVISA CAR,12/09/2024,322,,2024/3
44446,CORREÇÃO,SIMPLO,REVISA CAR,12/09/2024,325,,2024/3
44655,CORREÇÃO,SIMPLO,REVISA CAR,12/09/2024,56,,2024/3
44497,CORREÇÃO,SIMPLO,REVISA CAR,12/09/2024,324,,2024/3
45028,CORREÇÃO,SIMPLO,REVISA CAR,12/09/2024,233,,2024/3
45105,CORREÇÃO,SIMPLO,REVISA CAR,12/09/2024,59,,2024/3
45127,CORREÇÃO,SIMPLO,REVISA CAR,12/09/2024,60,,2024/3
45211,CORREÇÃO,SIMPLO,REVISA CAR,12/09/2024,69,,2024/3
45243,CORREÇÃO,SIMPLO,REVISA CAR,12/09/2024,71,,2024/3
45228,CORREÇÃO,SIMPLO,MOTORES - LINHA LEVE,11/09/2024,222,,2024/3
45229,CORREÇÃO,SIMPLO,MOTORES - LINHA LEVE,11/09/2024,1442,,2024/3
43792,NOVA,SIMPLO,ELECTRA,11/09/2024,282,,2024/3
45230,CORREÇÃO,SIMPLO,SINCRO - CORRENTES,11/09/2024,1508,,2024/3
45231,CORREÇÃO,SIMPLO,SINCRO - CORRENTES,11/09/2024,1053,,2024/3
45209,CORREÇÃO,SIMPLO,REVISA CAR,11/09/2024,374,,2024/3
26623,NOVA,SIMPLO,ELECTRA,11/09/2024,283,,2024/3
45210,CORREÇÃO,SIMPLO,REVISA CAR,11/09/2024,373,,2024/3
38590,UPGRADE,SIMPLO,INJEÇÃO,11/09/2024,392,,2024/3
42841,UPGRADE,SIMPLO,INJEÇÃO,11/09/2024,1397,,2024/3
43175,UPGRADE,SIMPLO,INJEÇÃO,11/09/2024,446,,2024/3
40905,UPGRADE,SIMPLO,INJEÇÃO,11/09/2024,622,,2024/3
43730,UPGRADE,SIMPLO,INJEÇÃO,11/09/2024,530,,2024/3
44941,UPGRADE,SIMPLO,INJEÇÃO,11/09/2024,1320,,2024/3
45204,CORREÇÃO,SIMPLO,INJEÇÃO,10/09/2024,1064,,2024/3
44013,NOVA,SIMPLO,SCOPE TRUCK (MT PRO),10/09/2024,293,,2024/3
44672,NOVA,SIMPLO,INJEÇÃO,10/09/2024,2155,,2024/3
44250,NOVA,SIMPLO,CLIMA CAR,10/09/2024,1146,,2024/3
44250,NOVA,SIMPLO,CLIMA CAR,10/09/2024,1147,,2024/3
44250,NOVA,SIMPLO,CLIMA CAR,10/09/2024,1148,,2024/3
44250,NOVA,SIMPLO,CLIMA CAR,10/09/2024,1149,,2024/3
44250,NOVA,SIMPLO,CLIMA CAR,10/09/2024,1150,,2024/3
44250,NOVA,SIMPLO,CLIMA CAR,10/09/2024,1151,,2024/3
42367,NOVA,SIMPLO,MT PRO,10/09/2024,294,,2024/3
26632,NOVA,SIMPLO,ELECTRA,10/09/2024,281,,2024/3
43976,CORREÇÃO,SIMPLO,REVISA CAR,10/09/2024,321,,2024/3
45191,CORREÇÃO,SIMPLO,REVISA CAR,10/09/2024,137,,2024/3
45192,CORREÇÃO,SIMPLO,REVISA CAR,10/09/2024,138,,2024/3
45208,CORREÇÃO,SIMPLO,REVISA CAR,10/09/2024,139,,2024/3
45225,CORREÇÃO,SIMPLO,MOTORES - LINHA LEVE,10/09/2024,41,,2024/3
45226,CORREÇÃO,SIMPLO,MOTORES - LINHA LEVE,10/09/2024,47,,2024/3
45227,CORREÇÃO,SIMPLO,MOTORES - LINHA LEVE,10/09/2024,221,,2024/3
45236,NOVA,SIMPLO,LUBRITEC,10/09/2024,5726,,2024/3
45200,CORREÇÃO,SIMPLO,ELECTRA TRUCK,10/09/2024,179,,2024/3
45126,CORREÇÃO,SIMPLO,REVISA CAR,09/09/2024,58,,2024/3
45145,CORREÇÃO,SIMPLO,REVISA CAR,09/09/2024,61,,2024/3
45163,CORREÇÃO,SIMPLO,REVISA CAR,09/09/2024,63,,2024/3
45164,CORREÇÃO,SIMPLO,REVISA CAR,09/09/2024,64,,2024/3
45165,CORREÇÃO,SIMPLO,REVISA CAR,09/09/2024,65,,2024/3
44742,CORREÇÃO,SIMPLO,MOTORES - LINHA LEVE,09/09/2024,1283,,2024/3
45133,CORREÇÃO,SIMPLO,MOTORES - LINHA LEVE,09/09/2024,814,,2024/3
45162,CORREÇÃO,SIMPLO,REVISA CAR,09/09/2024,62,,2024/3
45167,CORREÇÃO,SIMPLO,REVISA CAR,09/09/2024,66,,2024/3
45168,CORREÇÃO,SIMPLO,REVISA CAR,09/09/2024,67,,2024/3
44999,CORREÇÃO,SIMPLO,ELECTRA,09/09/2024,224,,2024/3
44999,CORREÇÃO,SIMPLO,CÂMBIO,09/09/2024,112,,2024/3
45035,CORREÇÃO,SIMPLO,ELECTRA,09/09/2024,247,,2024/3
45066,CORREÇÃO,SIMPLO,ELECTRA,09/09/2024,119,,2024/3
45205,CORREÇÃO,SIMPLO,MOTORES - LINHA LEVE,09/09/2024,64,,2024/3
45064,CORREÇÃO,SIMPLO,ELECTRA TRUCK,09/09/2024,119,,2024/3
44292,CORREÇÃO,SIMPLO,INJEÇÃO,09/09/2024,2048,,2024/3
45048,CORREÇÃO,SIMPLO,INJEÇÃO,09/09/2024,1826,,2024/3
45050,CORREÇÃO,SIMPLO,INJEÇÃO,09/09/2024,2099,,2024/3
45055,CORREÇÃO,SIMPLO,INJEÇÃO,09/09/2024,2049,,2024/3
45056,CORREÇÃO,SIMPLO,INJEÇÃO,09/09/2024,2046,,2024/3
45085,CORREÇÃO,SIMPLO,INJEÇÃO,09/09/2024,1451,,2024/3
45157,CORREÇÃO,SIMPLO,INJEÇÃO,09/09/2024,2053,,2024/3
45120,NOVA,SIMPLO,REVISA CAR,09/09/2024,619,,2024/3
45182,NOVA,SIMPLO,REVISA CAR,09/09/2024,620,,2024/3
45197,NOVA,SIMPLO,REVISA CAR,09/09/2024,621,,2024/3
45150,NOVA,SIMPLO,LUBRITEC,09/09/2024,5725,,2024/3
44327,NOVA,SIMPLO,LOCAR,09/09/2024,964,,2024/3
44323,NOVA,SIMPLO,LOCAR,09/09/2024,965,,2024/3
45169,CORREÇÃO,SIMPLO,REVISA CAR,09/09/2024,68,,2024/3
44593,CORREÇÃO,SIMPLO,LOCAR,09/09/2024,905,,2024/3
45146,CORREÇÃO,SIMPLO,INJEÇÃO,09/09/2024,2059,,2024/3
44576,NOVA,SIMPLO,ABS/ASR/ESP,09/09/2024,955,,2024/3
44637,NOVA,SIMPLO,SINCRO - CORRENTES,09/09/2024,1948,,2024/3
45087,NOVA,SIMPLO,SINCRO - POLY-V,09/09/2024,1949,,2024/3
45155,CORREÇÃO,SIMPLO,INJEÇÃO,09/09/2024,2063,,2024/3
45156,CORREÇÃO,SIMPLO,INJEÇÃO,09/09/2024,2062,,2024/3
39172,NOVA,SIMPLO,MT PRO,05/09/2024,291,,2024/3
43004,NOVA,SIMPLO,MT PRO,05/09/2024,292,,2024/3
44826,CORREÇÃO,SIMPLO,LUBRITEC,05/09/2024,1341,,2024/3
44828,CORREÇÃO,SIMPLO,LUBRITEC,05/09/2024,1342,,2024/3
44829,CORREÇÃO,SIMPLO,LUBRITEC,05/09/2024,4381,,2024/3
44847,CORREÇÃO,SIMPLO,LUBRITEC,05/09/2024,4382,,2024/3
44864,CORREÇÃO,SIMPLO,LUBRITEC,05/09/2024,963,,2024/3
44867,CORREÇÃO,SIMPLO,LUBRITEC,05/09/2024,4384,,2024/3
44871,CORREÇÃO,SIMPLO,LUBRITEC,05/09/2024,5557,,2024/3
44873,CORREÇÃO,SIMPLO,LUBRITEC,05/09/2024,910,,2024/3
44900,CORREÇÃO,SIMPLO,LUBRITEC,05/09/2024,1336,,2024/3
45082,CORREÇÃO,SIMPLO,LUBRITEC,05/09/2024,2640,,2024/3
44652,CORREÇÃO,SIMPLO,REVISA CAR,04/09/2024,54,,2024/3
42623,NOVA,SIMPLO,MT PRO,04/09/2024,289,,2024/3
42715,NOVA,SIMPLO,MT PRO,04/09/2024,290,,2024/3
44654,CORREÇÃO,SIMPLO,REVISA CAR,04/09/2024,55,,2024/3
44658,CORREÇÃO,SIMPLO,REVISA CAR,04/09/2024,57,,2024/3
44993,CORREÇÃO,SIMPLO,REVISA CAR,04/09/2024,181,,2024/3
45027,CORREÇÃO,SIMPLO,REVISA CAR,04/09/2024,232,,2024/3
44437,CORREÇÃO,SIMPLO,REVISA CAR,04/09/2024,268,,2024/3
44435,CORREÇÃO,SIMPLO,REVISA CAR,04/09/2024,269,,2024/3
44442,CORREÇÃO,SIMPLO,REVISA CAR,04/09/2024,319,,2024/3
45104,CORREÇÃO,SIMPLO,REVISA CAR,04/09/2024,368,,2024/3
44962,NOVA,SIMPLO,CLIMA TRUCK,04/09/2024,156,,2024/3
44753,CORREÇÃO,SIMPLO,LUBRITEC,04/09/2024,4720,,2024/3
44760,CORREÇÃO,SIMPLO,LUBRITEC,04/09/2024,5583,,2024/3
44761,CORREÇÃO,SIMPLO,LUBRITEC,04/09/2024,5556,,2024/3
44961,NOVA,SIMPLO,CLIMA TRUCK,04/09/2024,157,,2024/3
44762,CORREÇÃO,SIMPLO,LUBRITEC,04/09/2024,5566,,2024/3
44960,NOVA,SIMPLO,CLIMA TRUCK,04/09/2024,158,,2024/3
44775,CORREÇÃO,SIMPLO,LUBRITEC,04/09/2024,5568,,2024/3
42570,NOVA,SIMPLO,CLIMA TRUCK,04/09/2024,159,,2024/3
44793,CORREÇÃO,SIMPLO,LUBRITEC,04/09/2024,5606,,2024/3
